sample	cancer_loc	nb_mut	true_nb_clones	true_purity	perc_dip	var_or_cst	median_depth	fitted_nb_clones	ll_ratio	pval	score1B	score1C	score2A	score2C_auc	score2C_accuracy	score2C_sensitivity	score2C_specificity	score2C_precision	score_sig_1A	score_sig_1B	score_sig_1C_auc	score_sig_1C_accuracy	score_sig_1C_sensitivity	score_sig_1C_specificity	score_sig_1C_precision	score_sig_1D	min_diff_distrib_mut	max_diff_distrib_mut	std_diff_distrib_mut	median_diff_distrib_mut	perc_dist_5	perc_dist_10	runtime	method
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0	1.0			1.0	0.9863013698630141	1.0		1.0	0.0	1.0	0.0															1376.0	dpclust
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0	1.0			1.0	1.0	1.0		1.0	0.0	1.0	0.0															717.0	phylogicndt
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0	1.0	0.042666595305490766	0.9937992777440802	1.0	0.9826253341954824	1.0		1.0	0.0	1.0	0.0	0.013870673018480387	0.5364803131756158	1.0	0.8461538461538461	0.08333333333333333	1.0	0.5	1.0	0.9646274294313926	0.9646274294313926	1.1102230246251563e-16	0.9646274294313926	0.0	0.0	224.70473742485046	clonesig
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0												0.013733717769280646	0.5346975285822387	0.5454545454545454	0.8461538461538461	0.08333333333333333	1.0	0.5	1.0	0.96463556730555	0.96463556730555	3.3306690738754696e-16	0.96463556730555	0.0	0.0	0.0471019744873047	deconstructsigs
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0	2.0			0.5	0.9765988972785562	0.12945746047512088		0.9868212967843965	0.0	0.9868212967843965	0.0	0.013875654958373505	0.5365103603429783	0.5454545454545454	0.8461538461538461	0.08333333333333333	1.0	0.5	1.0	0.96463556730555	0.96463556730555	3.3306690738754696e-16	0.96463556730555	0.0	0.0	0.814184665679932	palimpsest
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0	1.0			1.0	0.9763437082617178	1.0		1.0	0.0	1.0	0.0	0.013830377294352492	0.5362035132880815	1.0	0.8461538461538461	0.08333333333333333	1.0	0.5	1.0	0.9645541049213304	0.9645541049213304	2.220446049250313e-16	0.9645541049213304	0.0	0.0	10.421717643737802	tracksig
sim08bcym	Eso-AdenoCA	1897	1	0.655350243493915	0.5337798761411968	var	40.0	1.0			1.0	0.7045993805047699	1.0		1.0	0.0	1.0	0.0	0.013831791219286195	0.5362133393337184	1.0	0.8461538461538461	0.08333333333333333	1.0	0.5	1.0	0.9645572380783408	0.9645572380783408	1.1102230246251563e-16	0.9645572380783408	0.0	0.0	4.57413172721863	tracksigfreq
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	2.0			1.0	0.98560415894959	0.9904766443711684	0.9969135802469136	0.996742671009772	1.0	0.9938271604938272	1.0															730.0	pyclone
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	5.0			0.0	0.6716045051415684	0.043154292610911575	0.5058109833971902	0.4788273615635179	0.993103448275862	0.018518518518518517	0.993103448275862															35.0	sciclone
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	2.0			1.0	0.9918554547524856	0.9494352207022776	0.9907407407407408	0.990228013029316	1.0	0.9814814814814816	1.0															22.0	ccube
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	2.0			1.0	0.9893102060000608	1.0	1.0	1.0	1.0	1.0	1.0															224.0	dpclust
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	2.0			1.0	0.9901371906568606	1.0	1.0	1.0	1.0	1.0	1.0															100.0	phylogicndt
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	2.0	245.86797580087887		1.0	0.9884024876392272	1.0	1.0	1.0	1.0	1.0	1.0	0.04159898255867965	0.17404123591465515	1.0	0.9846153846153848	0.6666666666666666	1.0	0.8	0.758957654723127	0.029842553023823108	0.3753779672658252	0.17250262101021932	0.029842553023823108	0.5276872964169381	0.5276872964169381	10.543595790863037	clonesig
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0												0.04133401435508839	0.1717786544680181	0.9	0.9846153846153848	0.6666666666666666	1.0	0.8	0.7035830618892508	0.21042681238482208	0.21042681238482208	0.0	0.21042681238482208	0.0	0.0	0.332536935806274	deconstructsigs
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	2.0			1.0	0.9871881283804984	0.981347335140448	0.9969135802469136	0.996742671009772	1.0	0.9938271604938272	1.0	0.042735029347430536	0.165307682515898	0.9	0.9846153846153848	0.6666666666666666	1.0	0.8	0.7361563517915309	0.040572939403118236	0.3634103100468388	0.16122589332270187	0.040572939403118236	0.5244299674267101	0.5244299674267101	0.3868072032928471	palimpsest
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	1.0			0.6666666666666666	0.6459035486874631	0.016382286802200597	0.5	0.5166666666666667	0.0	1.0	0.0	0.04720129540729734	0.1473971241790128	1.0	0.9846153846153848	0.6666666666666666	1.0	0.8	0.74	0.17391870661810582	0.17391870661810582	0.0	0.17391870661810582	0.0	0.0	0.0399215221405029	tracksig
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	cst	46.0	1.0			0.6666666666666666	0.6458166952757575	0.01689486954141309	0.5	0.54	0.0	1.0	0.0	0.04122595989022778	0.1650915915930957	1.0	0.9846153846153848	0.6666666666666666	1.0	0.8	0.74	0.1949018048037493	0.1949018048037493	2.7755575615628914e-17	0.1949018048037493	0.0	0.0	0.0165848731994629	tracksigfreq
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	2.0			1.0	0.98560415894959	0.9904766443711684	0.9969135802469136	0.996742671009772	1.0	0.9938271604938272	1.0															730.0	pyclone
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	5.0			0.0	0.6716045051415684	0.043154292610911575	0.5058109833971902	0.4788273615635179	0.993103448275862	0.018518518518518517	0.993103448275862															35.0	sciclone
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	2.0			1.0	0.9918554547524856	0.9494352207022776	0.9907407407407408	0.990228013029316	1.0	0.9814814814814816	1.0															22.0	ccube
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	2.0			1.0	0.9893102060000608	1.0	1.0	1.0	1.0	1.0	1.0															224.0	dpclust
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	2.0			1.0	0.9901371906568606	1.0	1.0	1.0	1.0	1.0	1.0															100.0	phylogicndt
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	2.0	325.69161812083667		1.0	0.9882869201666225	1.0	1.0	1.0	1.0	1.0	1.0	0.05476537083473285	0.19073743888220127	1.0	0.9846153846153848	0.6666666666666666	1.0	0.8	0.8794788273615635	0.1663490390930259	0.9241082475667556	0.37829827036136615	0.1663490390930259	0.0	0.0	19.20795249938965	clonesig
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0												0.0543541166112655	0.1867112861995772	0.9	0.9846153846153848	0.6666666666666666	1.0	0.8	0.6384364820846905	0.17686779083548554	0.6481249970351808	0.23526706638083034	0.17686779083548554	0.0	0.0	0.30852413177490196	deconstructsigs
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	2.0			1.0	0.9871881283804984	0.981347335140448	0.9969135802469136	0.996742671009772	1.0	0.9938271604938272	1.0	0.05499428941283403	0.17627935080408388	0.9	0.9846153846153848	0.6666666666666666	1.0	0.8	0.8794788273615635	0.1790364863755899	0.9086235532471691	0.3638172009561715	0.1790364863755899	0.0	0.0	0.38028430938720703	palimpsest
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	1.0			0.6666666666666666	0.6459035486874631	0.016382286802200597	0.5	0.5166666666666667	0.0	1.0	0.0	0.058469223391004375	0.16314541314651432	1.0	0.9846153846153848	0.6666666666666666	1.0	0.8	0.82	0.1490649464323155	0.5929318345911554	0.22181011345356927	0.1490649464323155	0.0	0.0	0.0396809577941895	tracksig
sim08p6pd	CNS-GBM	307	2	0.9218375191427772	0.5576498143979876	var	46.0	1.0			0.6666666666666666	0.6457911784212005	0.016894869541413074	0.5	0.54	0.0	1.0	0.0	0.054190076585507466	0.1845810863783624	1.0	0.9846153846153848	0.6666666666666666	1.0	0.8	0.82	0.17831194438861342	0.6408391707807418	0.23052238175988984	0.17831194438861342	0.0	0.0	0.0158674716949463	tracksigfreq
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0	1.0			0.2857142857142857	0.9251846828659228	0.20598065967172227	0.6159562841530055	0.5882352941176471	0.3466666666666667	0.8852459016393442	0.3466666666666667															624.0	pyclone
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0	3.0			0.5714285714285714	0.368943298896365	0.002711241179006345	0.4763387978142077	0.4595588235294117	0.3133333333333333	0.639344262295082	0.3133333333333333															40.0	sciclone
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0	1.0			0.2857142857142857	0.8538256574715042	0.0	0.5	0.4485294117647059	0.0	1.0	0.0															17.0	ccube
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0	2.0			0.42857142857142855	0.8598129753528474	0.07117470300618592	0.5333333333333333	0.4852941176470588	0.06666666666666668	1.0	0.06666666666666668															187.0	dpclust
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0	2.0			0.42857142857142855	0.9154196091495044	0.1283623130324056	0.6931693989071038	0.6801470588235294	0.5666666666666667	0.819672131147541	0.5666666666666667															84.0	phylogicndt
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0	2.0	20.63826947247935	0.0021138696640771787	0.42857142857142855	0.912918379986262	0.15796771118601804	0.616448087431694	0.5845588235294118	0.30666666666666664	0.9262295081967212	0.30666666666666664	0.05070715649190652	0.046894139467683775	1.0	0.9692307692307692	0.7857142857142857	1.0	0.9166666666666666	0.4926470588235294	0.02206244554190362	0.4864828441371393	0.18653210640504306	0.02206244554190362	0.7977941176470589	0.7977941176470589	21.36516308784485	clonesig
sim09rlym	Kidney-RCC	272	6	0.4798956784023902	1.0	cst	48.0												0.054549966406294816	0.06995277278956404	0.7307692307692308	0.8923076923076924	0.42857142857142855	1.0	0.8571428571428571	0.4963235294117647	0.0961392077715102	0.0961392077715102	0.0	0.0961392077715102	0.0	1.0	0.9308946132659908	deconstructsigs
